                                                                                                                                                                                

--------- beginning of system
01-23 17:37:29.334  3875  3875 I chatty  : uid=10025(com.android.documentsui) expire 2 lines
01-23 17:37:29.334  3875  3875 W ViewRootImpl[FilesActivity]: Cancelling event due to no window focus: MotionEvent { action=ACTION_CANCEL, actionButton=0, id[0]=0, x[0]=399.94812, y[0]=250.49979, toolType[0]=TOOL_TYPE_MOUSE, buttonState=0, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=560707, downTime=559523, deviceId=2, source=0x2002 }
01-23 17:37:57.284  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'cdcN', target = 60) = {
01-23 17:37:57.284  1732  3956 V NuPlayerDecoder:   int32_t callbackID = 2
01-23 17:37:57.284  1732  3956 V NuPlayerDecoder:   int32_t index = 2
01-23 17:37:57.284  1732  3956 V NuPlayerDecoder:   size_t offset = 0
01-23 17:37:57.284  1732  3956 V NuPlayerDecoder:   size_t size = 4096
01-23 17:37:57.284  1732  3956 V NuPlayerDecoder:   int64_t timeUs = 3754666
01-23 17:37:57.284  1732  3956 V NuPlayerDecoder:   int32_t flags = 1
01-23 17:37:57.284  1732  3956 V NuPlayerDecoder: }
01-23 17:37:57.284  1732  3956 V NuPlayerDecoder: [audio] kWhatCodecNotify: cbID = 2, paused = 0
01-23 17:37:57.284  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'cdcN', target = 60) = {
01-23 17:37:57.284  1732  3956 V NuPlayerDecoder:   int32_t callbackID = 1
01-23 17:37:57.284  1732  3956 V NuPlayerDecoder:   int32_t index = 1
01-23 17:37:57.284  1732  3956 V NuPlayerDecoder: }
01-23 17:37:57.284  1732  3956 V NuPlayerDecoder: [audio] kWhatCodecNotify: cbID = 1, paused = 0
01-23 17:37:57.284  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] calling emptyBuffer 2 w/ time 4160000 us
01-23 17:37:57.284  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'cdcN', target = 60) = {
01-23 17:37:57.284  1732  3956 V NuPlayerDecoder:   int32_t callbackID = 1
01-23 17:37:57.284  1732  3956 V NuPlayerDecoder:   int32_t index = 2
01-23 17:37:57.284  1732  3956 V NuPlayerDecoder: }
01-23 17:37:57.284  1732  3956 V NuPlayerDecoder: [audio] kWhatCodecNotify: cbID = 1, paused = 0
01-23 17:37:57.284  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] calling emptyBuffer 3 w/ time 4181333 us
01-23 17:37:57.285  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] onOMXFillBufferDone 4 time 3776000 us, flags = 0x00000030
01-23 17:37:57.285  1732  3957 V MediaCodec: -- Looking at startdata. presentation 3776000, start 588383266875
01-23 17:37:57.285  1732  3957 V MediaCodec: -- match entry for 3776000, hits our frame of 3776000
01-23 17:37:57.285  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'cdcN', target = 60) = {
01-23 17:37:57.285  1732  3956 V NuPlayerDecoder:   int32_t callbackID = 2
01-23 17:37:57.285  1732  3956 V NuPlayerDecoder:   int32_t index = 0
01-23 17:37:57.285  1732  3956 V NuPlayerDecoder:   size_t offset = 0
01-23 17:37:57.285  1732  3956 V NuPlayerDecoder:   size_t size = 4096
01-23 17:37:57.285  1732  3956 V NuPlayerDecoder:   int64_t timeUs = 3776000
01-23 17:37:57.285  1732  3956 V NuPlayerDecoder:   int32_t flags = 1
01-23 17:37:57.285  1732  3956 V NuPlayerDecoder: }
01-23 17:37:57.285  1732  3956 V NuPlayerDecoder: [audio] kWhatCodecNotify: cbID = 2, paused = 0
01-23 17:37:57.375  1732  1804 V MediaPlayerService: [6] isPlaying: 1
01-23 17:37:57.376  3660  3660 V MediaPlayerNative: isPlaying: 1
01-23 17:37:57.376  3660  3660 V MediaPlayerNative: getCurrentPosition
01-23 17:37:57.376  1732  1732 V MediaPlayerService: getCurrentPosition
01-23 17:37:57.376  1732  1732 V MediaPlayerService: [6] getCurrentPosition = 3257
01-23 17:37:57.533  1732  3953 V NuPlayerRenderer: onDrainAudioQueue: rendering audio at media time 3.75 secs
01-23 17:37:57.533  1732  3953 V AudioSink: getPlayedOutDurationUs(3414112) nowUs(588911001) frames(163008) framesAt(588892889)
01-23 17:37:57.533  1732  3953 V NuPlayerRenderer: onDrainAudioQueue: rendering audio at media time 3.78 secs
01-23 17:37:57.534  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'rndr', target = 60) = {
01-23 17:37:57.534  1732  3956 V NuPlayerDecoder:   size_t buffer-ix = 1
01-23 17:37:57.534  1732  3956 V NuPlayerDecoder:   int32_t generation = 1
01-23 17:37:57.534  1732  3956 V NuPlayerDecoder:   size_t size = 4096
01-23 17:37:57.534  1732  3956 V NuPlayerDecoder: }
01-23 17:37:57.534  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] calling fillBuffer 5
01-23 17:37:57.534  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'rndr', target = 60) = {
01-23 17:37:57.534  1732  3956 V NuPlayerDecoder:   size_t buffer-ix = 2
01-23 17:37:57.534  1732  3956 V NuPlayerDecoder:   int32_t generation = 1
01-23 17:37:57.534  1732  3956 V NuPlayerDecoder:   size_t size = 4096
01-23 17:37:57.534  1732  3956 V NuPlayerDecoder: }
01-23 17:37:57.534  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] calling fillBuffer 6
01-23 17:37:57.535  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'rndr', target = 60) = {
01-23 17:37:57.535  1732  3956 V NuPlayerDecoder:   size_t buffer-ix = 0
01-23 17:37:57.535  1732  3956 V NuPlayerDecoder:   int32_t generation = 1
01-23 17:37:57.535  1732  3956 V NuPlayerDecoder:   size_t size = 4096
01-23 17:37:57.535  1732  3956 V NuPlayerDecoder: }
01-23 17:37:57.535  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] calling fillBuffer 4
01-23 17:37:57.535  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] onOMXEmptyBufferDone 1
01-23 17:37:57.536  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] onOMXFillBufferDone 5 time 3797333 us, flags = 0x00000030
01-23 17:37:57.536  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] onOMXEmptyBufferDone 2
01-23 17:37:57.536  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] onOMXFillBufferDone 6 time 3818666 us, flags = 0x00000030
01-23 17:37:57.536  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] onOMXEmptyBufferDone 3
01-23 17:37:57.536  1732  3957 V MediaCodec: -- Looking at startdata. presentation 3797333, start 588385595750
01-23 17:37:57.536  1732  3957 V MediaCodec: -- match entry for 3797333, hits our frame of 3797333
01-23 17:37:57.536  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] onOMXFillBufferDone 4 time 3840000 us, flags = 0x00000030
01-23 17:37:57.536  1732  3957 V MediaCodec: -- Looking at startdata. presentation 3818666, start 588386975375
01-23 17:37:57.536  1732  3957 V MediaCodec: -- match entry for 3818666, hits our frame of 3818666
01-23 17:37:57.536  1732  3957 V MediaCodec: -- Looking at startdata. presentation 3840000, start 588387870250
01-23 17:37:57.536  1732  3957 V MediaCodec: -- match entry for 3840000, hits our frame of 3840000
01-23 17:37:57.536  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'cdcN', target = 60) = {
01-23 17:37:57.536  1732  3956 V NuPlayerDecoder:   int32_t callbackID = 1
01-23 17:37:57.536  1732  3956 V NuPlayerDecoder:   int32_t index = 0
01-23 17:37:57.536  1732  3956 V NuPlayerDecoder: }
01-23 17:37:57.536  1732  3956 V NuPlayerDecoder: [audio] kWhatCodecNotify: cbID = 1, paused = 0
01-23 17:37:57.537  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] calling emptyBuffer 1 w/ time 4202666 us
01-23 17:37:57.537  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'cdcN', target = 60) = {
01-23 17:37:57.537  1732  3956 V NuPlayerDecoder:   int32_t callbackID = 2
01-23 17:37:57.537  1732  3956 V NuPlayerDecoder:   int32_t index = 1
01-23 17:37:57.537  1732  3956 V NuPlayerDecoder:   size_t offset = 0
01-23 17:37:57.537  1732  3956 V NuPlayerDecoder:   size_t size = 4096
01-23 17:37:57.537  1732  3956 V NuPlayerDecoder:   int64_t timeUs = 3797333
01-23 17:37:57.537  1732  3956 V NuPlayerDecoder:   int32_t flags = 1
01-23 17:37:57.537  1732  3956 V NuPlayerDecoder: }
01-23 17:37:57.537  1732  3956 V NuPlayerDecoder: [audio] kWhatCodecNotify: cbID = 2, paused = 0
01-23 17:37:57.537  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'cdcN', target = 60) = {
01-23 17:37:57.537  1732  3956 V NuPlayerDecoder:   int32_t callbackID = 1
01-23 17:37:57.537  1732  3956 V NuPlayerDecoder:   int32_t index = 1
01-23 17:37:57.537  1732  3956 V NuPlayerDecoder: }
01-23 17:37:57.537  1732  3956 V NuPlayerDecoder: [audio] kWhatCodecNotify: cbID = 1, paused = 0
01-23 17:37:57.537  1732  3953 V NuPlayerRenderer: onDrainAudioQueue: rendering audio at media time 3.80 secs
01-23 17:37:57.537  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] calling emptyBuffer 2 w/ time 4224000 us
01-23 17:37:57.538  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'cdcN', target = 60) = {
01-23 17:37:57.538  1732  3956 V NuPlayerDecoder:   int32_t callbackID = 2
01-23 17:37:57.538  1732  3956 V NuPlayerDecoder:   int32_t index = 2
01-23 17:37:57.538  1732  3956 V NuPlayerDecoder:   size_t offset = 0
01-23 17:37:57.538  1732  3956 V NuPlayerDecoder:   size_t size = 4096
01-23 17:37:57.538  1732  3956 V NuPlayerDecoder:   int64_t timeUs = 3818666
01-23 17:37:57.538  1732  3956 V NuPlayerDecoder:   int32_t flags = 1
01-23 17:37:57.538  1732  3956 V NuPlayerDecoder: }
01-23 17:37:57.538  1732  3956 V NuPlayerDecoder: [audio] kWhatCodecNotify: cbID = 2, paused = 0
01-23 17:37:57.538  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'cdcN', target = 60) = {
01-23 17:37:57.538  1732  3956 V NuPlayerDecoder:   int32_t callbackID = 1
01-23 17:37:57.538  1732  3956 V NuPlayerDecoder:   int32_t index = 2
01-23 17:37:57.538  1732  3956 V NuPlayerDecoder: }
01-23 17:37:57.538  1732  3953 V NuPlayerRenderer: onDrainAudioQueue: rendering audio at media time 3.82 secs
01-23 17:37:57.538  1732  3956 V NuPlayerDecoder: [audio] kWhatCodecNotify: cbID = 1, paused = 0
01-23 17:37:57.538  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] onOMXEmptyBufferDone 1
01-23 17:37:57.538  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] calling emptyBuffer 3 w/ time 4245333 us
01-23 17:37:57.538  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'cdcN', target = 60) = {
01-23 17:37:57.538  1732  3956 V NuPlayerDecoder:   int32_t callbackID = 2
01-23 17:37:57.538  1732  3956 V NuPlayerDecoder:   int32_t index = 0
01-23 17:37:57.538  1732  3956 V NuPlayerDecoder:   size_t offset = 0
01-23 17:37:57.538  1732  3956 V NuPlayerDecoder:   size_t size = 4096
01-23 17:37:57.538  1732  3956 V NuPlayerDecoder:   int64_t timeUs = 3840000
01-23 17:37:57.538  1732  3956 V NuPlayerDecoder:   int32_t flags = 1
01-23 17:37:57.538  1732  3956 V NuPlayerDecoder: }
01-23 17:37:57.538  1732  3956 V NuPlayerDecoder: [audio] kWhatCodecNotify: cbID = 2, paused = 0
01-23 17:37:57.539  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'rndr', target = 60) = {
01-23 17:37:57.539  1732  3956 V NuPlayerDecoder:   size_t buffer-ix = 1
01-23 17:37:57.539  1732  3956 V NuPlayerDecoder:   int32_t generation = 1
01-23 17:37:57.539  1732  3956 V NuPlayerDecoder:   size_t size = 4096
01-23 17:37:57.539  1732  3956 V NuPlayerDecoder: }
01-23 17:37:57.539  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] calling fillBuffer 5
01-23 17:37:57.539  1732  3953 V NuPlayerRenderer: onDrainAudioQueue: rendering audio at media time 3.84 secs
01-23 17:37:57.539  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'rndr', target = 60) = {
01-23 17:37:57.539  1732  3956 V NuPlayerDecoder:   size_t buffer-ix = 2
01-23 17:37:57.539  1732  3956 V NuPlayerDecoder:   int32_t generation = 1
01-23 17:37:57.539  1732  3956 V NuPlayerDecoder:   size_t size = 4096
01-23 17:37:57.539  1732  3956 V NuPlayerDecoder: }
01-23 17:37:57.539  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] calling fillBuffer 6
01-23 17:37:57.539  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'cdcN', target = 60) = {
01-23 17:37:57.539  1732  3956 V NuPlayerDecoder:   int32_t callbackID = 1
01-23 17:37:57.539  1732  3956 V NuPlayerDecoder:   int32_t index = 0
01-23 17:37:57.539  1732  3956 V NuPlayerDecoder: }
01-23 17:37:57.540  1732  3956 V NuPlayerDecoder: [audio] kWhatCodecNotify: cbID = 1, paused = 0
01-23 17:37:57.540  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] calling emptyBuffer 1 w/ time 4266666 us
01-23 17:37:57.540  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'rndr', target = 60) = {
01-23 17:37:57.540  1732  3956 V NuPlayerDecoder:   size_t buffer-ix = 0
01-23 17:37:57.540  1732  3956 V NuPlayerDecoder:   int32_t generation = 1
01-23 17:37:57.540  1732  3956 V NuPlayerDecoder:   size_t size = 4096
01-23 17:37:57.540  1732  3956 V NuPlayerDecoder: }
01-23 17:37:57.540  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] onOMXFillBufferDone 5 time 3861333 us, flags = 0x00000030
01-23 17:37:57.540  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] onOMXEmptyBufferDone 2
01-23 17:37:57.540  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] onOMXFillBufferDone 6 time 3882666 us, flags = 0x00000030
01-23 17:37:57.540  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] onOMXEmptyBufferDone 3
01-23 17:37:57.541  1732  3957 V MediaCodec: -- Looking at startdata. presentation 3861333, start 588389312500
01-23 17:37:57.541  1732  3957 V MediaCodec: -- match entry for 3861333, hits our frame of 3861333
01-23 17:37:57.541  1732  3957 V MediaCodec: -- Looking at startdata. presentation 3882666, start 588391269000
01-23 17:37:57.541  1732  3957 V MediaCodec: -- match entry for 3882666, hits our frame of 3882666
01-23 17:37:57.541  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] calling fillBuffer 4
01-23 17:37:57.541  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'cdcN', target = 60) = {
01-23 17:37:57.541  1732  3956 V NuPlayerDecoder:   int32_t callbackID = 2
01-23 17:37:57.541  1732  3956 V NuPlayerDecoder:   int32_t index = 1
01-23 17:37:57.541  1732  3956 V NuPlayerDecoder:   size_t offset = 0
01-23 17:37:57.541  1732  3956 V NuPlayerDecoder:   size_t size = 4096
01-23 17:37:57.541  1732  3956 V NuPlayerDecoder:   int64_t timeUs = 3861333
01-23 17:37:57.541  1732  3956 V NuPlayerDecoder:   int32_t flags = 1
01-23 17:37:57.541  1732  3956 V NuPlayerDecoder: }
01-23 17:37:57.541  1732  3956 V NuPlayerDecoder: [audio] kWhatCodecNotify: cbID = 2, paused = 0
01-23 17:37:57.541  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'cdcN', target = 60) = {
01-23 17:37:57.541  1732  3956 V NuPlayerDecoder:   int32_t callbackID = 1
01-23 17:37:57.541  1732  3956 V NuPlayerDecoder:   int32_t index = 1
01-23 17:37:57.541  1732  3956 V NuPlayerDecoder: }
01-23 17:37:57.541  1732  3953 V NuPlayerRenderer: onDrainAudioQueue: rendering audio at media time 3.86 secs
01-23 17:37:57.541  1732  3956 V NuPlayerDecoder: [audio] kWhatCodecNotify: cbID = 1, paused = 0
01-23 17:37:57.542  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] calling emptyBuffer 2 w/ time 4288000 us
01-23 17:37:57.542  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'cdcN', target = 60) = {
01-23 17:37:57.542  1732  3956 V NuPlayerDecoder:   int32_t callbackID = 2
01-23 17:37:57.542  1732  3956 V NuPlayerDecoder:   int32_t index = 2
01-23 17:37:57.542  1732  3956 V NuPlayerDecoder:   size_t offset = 0
01-23 17:37:57.542  1732  3956 V NuPlayerDecoder:   size_t size = 4096
01-23 17:37:57.542  1732  3956 V NuPlayerDecoder:   int64_t timeUs = 3882666
01-23 17:37:57.542  1732  3956 V NuPlayerDecoder:   int32_t flags = 1
01-23 17:37:57.542  1732  3956 V NuPlayerDecoder: }
01-23 17:37:57.542  1732  3956 V NuPlayerDecoder: [audio] kWhatCodecNotify: cbID = 2, paused = 0
01-23 17:37:57.542  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'cdcN', target = 60) = {
01-23 17:37:57.542  1732  3956 V NuPlayerDecoder:   int32_t callbackID = 1
01-23 17:37:57.542  1732  3956 V NuPlayerDecoder:   int32_t index = 2
01-23 17:37:57.542  1732  3956 V NuPlayerDecoder: }
01-23 17:37:57.542  1732  3953 V NuPlayerRenderer: onDrainAudioQueue: rendering audio at media time 3.88 secs
01-23 17:37:57.542  1732  3956 V NuPlayerDecoder: [audio] kWhatCodecNotify: cbID = 1, paused = 0
01-23 17:37:57.542  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] onOMXFillBufferDone 4 time 3904000 us, flags = 0x00000030
01-23 17:37:57.542  1732  3957 V MediaCodec: -- Looking at startdata. presentation 3904000, start 588393781625
01-23 17:37:57.543  1732  3957 V MediaCodec: -- match entry for 3904000, hits our frame of 3904000
01-23 17:37:57.543  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] calling emptyBuffer 3 w/ time 4309333 us
01-23 17:37:57.543  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'rndr', target = 60) = {
01-23 17:37:57.543  1732  3956 V NuPlayerDecoder:   size_t buffer-ix = 1
01-23 17:37:57.543  1732  3956 V NuPlayerDecoder:   int32_t generation = 1
01-23 17:37:57.543  1732  3956 V NuPlayerDecoder:   size_t size = 4096
01-23 17:37:57.543  1732  3956 V NuPlayerDecoder: }
01-23 17:37:57.543  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] calling fillBuffer 5
01-23 17:37:57.543  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'rndr', target = 60) = {
01-23 17:37:57.543  1732  3956 V NuPlayerDecoder:   size_t buffer-ix = 2
01-23 17:37:57.543  1732  3956 V NuPlayerDecoder:   int32_t generation = 1
01-23 17:37:57.543  1732  3956 V NuPlayerDecoder:   size_t size = 4096
01-23 17:37:57.543  1732  3956 V NuPlayerDecoder: }
01-23 17:37:57.544  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'cdcN', target = 60) = {
01-23 17:37:57.544  1732  3956 V NuPlayerDecoder:   int32_t callbackID = 2
01-23 17:37:57.544  1732  3956 V NuPlayerDecoder:   int32_t index = 0
01-23 17:37:57.544  1732  3956 V NuPlayerDecoder:   size_t offset = 0
01-23 17:37:57.544  1732  3956 V NuPlayerDecoder:   size_t size = 4096
01-23 17:37:57.544  1732  3956 V NuPlayerDecoder:   int64_t timeUs = 3904000
01-23 17:37:57.544  1732  3956 V NuPlayerDecoder:   int32_t flags = 1
01-23 17:37:57.544  1732  3956 V NuPlayerDecoder: }
01-23 17:37:57.544  1732  3956 V NuPlayerDecoder: [audio] kWhatCodecNotify: cbID = 2, paused = 0
01-23 17:37:57.543  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] calling fillBuffer 6
01-23 17:37:57.544  1732  3953 V NuPlayerRenderer: onDrainAudioQueue: rendering audio at media time 3.90 secs
01-23 17:37:57.544  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'rndr', target = 60) = {
01-23 17:37:57.544  1732  3956 V NuPlayerDecoder:   size_t buffer-ix = 0
01-23 17:37:57.544  1732  3956 V NuPlayerDecoder:   int32_t generation = 1
01-23 17:37:57.544  1732  3956 V NuPlayerDecoder:   size_t size = 4096
01-23 17:37:57.544  1732  3956 V NuPlayerDecoder: }
01-23 17:37:57.544  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] onOMXEmptyBufferDone 1
01-23 17:37:57.544  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] onOMXFillBufferDone 5 time 3925333 us, flags = 0x00000030
01-23 17:37:57.545  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] onOMXEmptyBufferDone 2
01-23 17:37:57.545  1732  3957 V MediaCodec: -- Looking at startdata. presentation 3925333, start 588394872875
01-23 17:37:57.545  1732  3957 V MediaCodec: -- match entry for 3925333, hits our frame of 3925333
01-23 17:37:57.545  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] calling fillBuffer 4
01-23 17:37:57.545  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'cdcN', target = 60) = {
01-23 17:37:57.545  1732  3956 V NuPlayerDecoder:   int32_t callbackID = 1
01-23 17:37:57.545  1732  3956 V NuPlayerDecoder:   int32_t index = 0
01-23 17:37:57.545  1732  3956 V NuPlayerDecoder: }
01-23 17:37:57.545  1732  3956 V NuPlayerDecoder: [audio] kWhatCodecNotify: cbID = 1, paused = 0
01-23 17:37:57.545  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] onOMXFillBufferDone 6 time 3946666 us, flags = 0x00000030
01-23 17:37:57.545  1732  3957 V MediaCodec: -- Looking at startdata. presentation 3946666, start 588396291625
01-23 17:37:57.545  1732  3957 V MediaCodec: -- match entry for 3946666, hits our frame of 3946666
01-23 17:37:57.545  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] calling emptyBuffer 1 w/ time 4330666 us
01-23 17:37:57.545  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'cdcN', target = 60) = {
01-23 17:37:57.545  1732  3956 V NuPlayerDecoder:   int32_t callbackID = 2
01-23 17:37:57.545  1732  3956 V NuPlayerDecoder:   int32_t index = 1
01-23 17:37:57.545  1732  3956 V NuPlayerDecoder:   size_t offset = 0
01-23 17:37:57.545  1732  3956 V NuPlayerDecoder:   size_t size = 4096
01-23 17:37:57.545  1732  3956 V NuPlayerDecoder:   int64_t timeUs = 3925333
01-23 17:37:57.545  1732  3956 V NuPlayerDecoder:   int32_t flags = 1
01-23 17:37:57.545  1732  3956 V NuPlayerDecoder: }
01-23 17:37:57.545  1732  3956 V NuPlayerDecoder: [audio] kWhatCodecNotify: cbID = 2, paused = 0
01-23 17:37:57.546  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'cdcN', target = 60) = {
01-23 17:37:57.546  1732  3956 V NuPlayerDecoder:   int32_t callbackID = 1
01-23 17:37:57.546  1732  3956 V NuPlayerDecoder:   int32_t index = 1
01-23 17:37:57.546  1732  3956 V NuPlayerDecoder: }
01-23 17:37:57.546  1732  3953 V NuPlayerRenderer: onDrainAudioQueue: rendering audio at media time 3.93 secs
01-23 17:37:57.546  1732  3956 V NuPlayerDecoder: [audio] kWhatCodecNotify: cbID = 1, paused = 0
01-23 17:37:57.546  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] calling emptyBuffer 2 w/ time 4352000 us
01-23 17:37:57.546  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'cdcN', target = 60) = {
01-23 17:37:57.546  1732  3956 V NuPlayerDecoder:   int32_t callbackID = 2
01-23 17:37:57.546  1732  3956 V NuPlayerDecoder:   int32_t index = 2
01-23 17:37:57.546  1732  3956 V NuPlayerDecoder:   size_t offset = 0
01-23 17:37:57.546  1732  3956 V NuPlayerDecoder:   size_t size = 4096
01-23 17:37:57.546  1732  3956 V NuPlayerDecoder:   int64_t timeUs = 3946666
01-23 17:37:57.546  1732  3956 V NuPlayerDecoder:   int32_t flags = 1
01-23 17:37:57.546  1732  3956 V NuPlayerDecoder: }
01-23 17:37:57.546  1732  3956 V NuPlayerDecoder: [audio] kWhatCodecNotify: cbID = 2, paused = 0
01-23 17:37:57.546  1732  3953 V NuPlayerRenderer: onDrainAudioQueue: rendering audio at media time 3.95 secs
01-23 17:37:57.546  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'rndr', target = 60) = {
01-23 17:37:57.546  1732  3956 V NuPlayerDecoder:   size_t buffer-ix = 1
01-23 17:37:57.546  1732  3956 V NuPlayerDecoder:   int32_t generation = 1
01-23 17:37:57.546  1732  3956 V NuPlayerDecoder:   size_t size = 4096
01-23 17:37:57.546  1732  3956 V NuPlayerDecoder: }
01-23 17:37:57.546  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] calling fillBuffer 5
01-23 17:37:57.546  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'rndr', target = 60) = {
